customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
7823.0,2024-12-26,13,522421.63,5.0,3,5,5,355,Loyal Customers
7824.0,2024-06-27,7,13491.6,187.0,3,3,3,333,Potential Loyalists
7825.0,2023-11-14,4,2782.09,413.0,3,1,1,311,Hibernating
7826.0,2023-11-11,6,5759.4800000000005,416.0,3,2,1,321,Hibernating
7827.0,2022-10-09,4,2876.4700000000003,814.0,3,1,1,311,Hibernating
7828.0,2023-09-18,6,15720.31,470.0,3,2,4,324,Promising
7829.0,2024-03-13,1,227.74,293.0,3,1,1,311,Hibernating
7830.0,2024-11-01,8,207109.13,60.0,3,3,5,335,Loyal Customers
7831.0,2024-02-14,3,6004.31,321.0,3,1,1,311,Hibernating
7832.0,2024-12-09,4,70092.47,22.0,3,1,5,315,Promising
7833.0,2024-08-16,6,1908.31,137.0,3,2,1,321,Hibernating
7834.0,2024-09-15,12,24915.62,107.0,3,5,5,355,Loyal Customers
7835.0,2024-06-27,7,10281.25,187.0,3,3,3,333,Potential Loyalists
7836.0,2024-11-18,9,7498.75,43.0,3,4,2,342,Potential Loyalists
7837.0,2024-04-10,3,6277.84,265.0,3,1,1,311,Hibernating
7838.0,2024-10-26,9,8878.43,66.0,3,4,2,342,Potential Loyalists
7839.0,2024-11-26,13,15575.22,35.0,3,5,4,354,Loyal Customers
7840.0,2024-11-05,9,25132.3,56.0,3,4,5,345,Loyal Customers
7841.0,2023-10-17,6,4664.07,441.0,3,2,1,321,Hibernating
7842.0,2023-03-19,5,8157.51,653.0,3,1,2,312,Hibernating
7843.0,2023-11-24,5,10889.57,403.0,3,1,3,313,Hibernating
7844.0,2023-09-20,6,2973.78,468.0,3,2,1,321,Hibernating
7845.0,2024-11-08,10,15353.5,53.0,3,5,4,354,Loyal Customers
7846.0,2023-12-04,4,5044.14,393.0,3,1,1,311,Hibernating
7847.0,2024-09-19,7,18985.23,103.0,3,3,4,334,Loyal Customers
7848.0,2024-11-21,10,6749.96,40.0,3,5,2,352,Potential Loyalists
7849.0,2024-11-23,9,21017.73,38.0,3,4,4,344,Loyal Customers
7850.0,2024-12-10,11,19287.75,21.0,3,5,4,354,Loyal Customers
7851.0,2024-08-24,12,185570.97999999998,129.0,3,5,5,355,Loyal Customers
7852.0,2024-08-23,7,55654.8,130.0,3,3,5,335,Loyal Customers
7853.0,2024-06-14,7,7571.09,200.0,3,3,2,332,Potential Loyalists
7854.0,2024-12-29,4,3105.93,2.0,3,1,1,311,Hibernating
7855.0,2024-08-06,6,172884.95,147.0,3,2,5,325,Promising
7856.0,2024-07-04,5,8213.52,180.0,3,1,2,312,Hibernating
7857.0,2024-12-30,10,13456.53,1.0,3,5,3,353,Potential Loyalists
7858.0,2024-11-25,7,13407.16,36.0,3,3,3,333,Potential Loyalists
7859.0,2023-07-15,2,1112.88,535.0,3,1,1,311,Hibernating
7860.0,2023-12-19,5,15319.51,378.0,3,1,4,314,Hibernating
7861.0,2024-04-10,3,5606.33,265.0,3,1,1,311,Hibernating
7862.0,2024-11-21,11,33985.99,40.0,3,5,5,355,Loyal Customers
7863.0,2024-09-01,13,20960.96,121.0,3,5,4,354,Loyal Customers
7864.0,2024-11-03,2,3992.75,58.0,3,1,1,311,Hibernating
7865.0,2024-08-10,10,14667.429999999998,143.0,3,5,4,354,Loyal Customers
7866.0,2024-11-25,6,7818.62,36.0,3,2,2,322,Hibernating
7867.0,2024-06-30,9,27423.45,184.0,3,4,5,345,Loyal Customers
7868.0,2024-12-16,5,11148.77,15.0,3,1,3,313,Hibernating
7869.0,2024-12-23,10,30872.43,8.0,3,5,5,355,Loyal Customers
7870.0,2023-08-21,6,12392.199999999999,498.0,3,2,3,323,Hibernating
7871.0,2024-12-25,5,9570.12,6.0,3,1,2,312,Hibernating
7872.0,2024-05-29,8,18680.42,216.0,3,3,4,334,Loyal Customers
7873.0,2024-01-19,3,857.77,347.0,3,1,1,311,Hibernating
7874.0,2024-05-20,4,9308.34,225.0,3,1,2,312,Hibernating
7875.0,2024-08-05,5,19591.41,148.0,3,1,4,314,Hibernating
7876.0,2024-07-20,5,5035.6,164.0,3,1,1,311,Hibernating
7877.0,2024-04-22,2,21876.989999999998,253.0,3,1,4,314,Hibernating
7878.0,2024-02-19,7,7173.17,316.0,3,3,2,332,Potential Loyalists
7879.0,2024-06-10,8,13118.66,204.0,3,3,3,333,Potential Loyalists
7880.0,2024-09-07,10,13036.4,115.0,3,5,3,353,Potential Loyalists
7881.0,2023-02-22,3,7048.04,678.0,3,1,2,312,Hibernating
7882.0,2024-01-31,5,7258.37,335.0,3,1,2,312,Hibernating
7883.0,2023-02-28,3,4630.3099999999995,672.0,3,1,1,311,Hibernating
7884.0,2024-09-27,8,8340.46,95.0,3,3,2,332,Potential Loyalists
7885.0,2024-11-08,5,16222.89,53.0,3,1,4,314,Hibernating
7886.0,2024-11-13,12,16826.53,48.0,3,5,4,354,Loyal Customers
7887.0,2023-08-31,5,156347.76,488.0,3,1,5,315,Promising
7888.0,2024-09-03,10,159318.62999999998,119.0,3,5,5,355,Loyal Customers
7889.0,2024-10-02,6,6001.9,90.0,3,2,1,321,Hibernating
7890.0,2024-01-08,8,23204.38,358.0,3,3,5,335,Loyal Customers
7891.0,2024-01-10,5,11710.75,356.0,3,1,3,313,Hibernating
7892.0,2024-09-07,9,14553.97,115.0,3,4,4,344,Loyal Customers
7893.0,2024-09-21,5,5260.05,101.0,3,1,1,311,Hibernating
7894.0,2023-11-04,5,4609.66,423.0,3,1,1,311,Hibernating
7895.0,2024-12-09,4,4158.99,22.0,3,1,1,311,Hibernating
7896.0,2024-11-29,8,8132.17,32.0,3,3,2,332,Potential Loyalists
7897.0,2024-02-12,7,8465.96,323.0,3,3,2,332,Potential Loyalists
7898.0,2024-12-06,12,415133.3,25.0,3,5,5,355,Loyal Customers
7899.0,2024-10-09,8,10738.18,83.0,3,3,3,333,Potential Loyalists
7900.0,2024-12-30,8,12131.39,1.0,3,3,3,333,Potential Loyalists
7901.0,2024-09-04,7,165847.26,118.0,3,3,5,335,Loyal Customers
7902.0,2024-11-03,6,4851.21,58.0,3,2,1,321,Hibernating
7903.0,2024-05-05,7,14872.619999999999,240.0,3,3,4,334,Loyal Customers
7904.0,2024-05-25,6,12529.26,220.0,3,2,3,323,Hibernating
7905.0,2024-10-06,3,8643.16,86.0,3,1,2,312,Hibernating
7906.0,2024-08-13,10,12361.74,140.0,3,5,3,353,Potential Loyalists
7907.0,2024-08-15,8,10893.36,138.0,3,3,3,333,Potential Loyalists
7908.0,2024-11-22,10,13534.48,39.0,3,5,3,353,Potential Loyalists
7909.0,2024-12-09,7,12469.42,22.0,3,3,3,333,Potential Loyalists
7910.0,2024-06-02,9,20833.11,212.0,3,4,4,344,Loyal Customers
7911.0,2023-11-08,10,21171.16,419.0,3,5,4,354,Loyal Customers
7912.0,2024-09-24,7,13537.22,98.0,3,3,3,333,Potential Loyalists
7913.0,2024-07-14,5,6738.88,170.0,3,1,2,312,Hibernating
7914.0,2024-12-13,6,13044.53,18.0,3,2,3,323,Hibernating
7915.0,2024-12-10,4,5327.71,21.0,3,1,1,311,Hibernating
7916.0,2024-11-10,8,12834.08,51.0,3,3,3,333,Potential Loyalists
7917.0,2024-12-25,11,21431.37,6.0,3,5,4,354,Loyal Customers
7918.0,2024-08-12,3,799.27,141.0,3,1,1,311,Hibernating
7919.0,2024-12-31,6,13968.6,0.0,3,2,3,323,Hibernating
7920.0,2024-01-19,4,11866.06,347.0,3,1,3,313,Hibernating
7921.0,2024-10-06,6,15692.63,86.0,3,2,4,324,Promising
7922.0,2024-11-30,10,186150.86,31.0,3,5,5,355,Loyal Customers
7923.0,2024-02-14,5,15228.74,321.0,3,1,4,314,Hibernating
7924.0,2023-04-24,4,11780.8,617.0,3,1,3,313,Hibernating
7925.0,2024-07-10,6,14831.61,174.0,3,2,4,324,Promising
7926.0,2024-12-15,9,496683.04000000004,16.0,3,4,5,345,Loyal Customers
7927.0,2023-02-10,4,2092.79,690.0,3,1,1,311,Hibernating
7928.0,2023-12-20,5,5744.21,377.0,3,1,1,311,Hibernating
7929.0,2024-05-25,5,16839.109999999997,220.0,3,1,4,314,Hibernating
7930.0,2024-01-17,8,16089.130000000001,349.0,3,3,4,334,Loyal Customers
7931.0,2024-09-13,12,23084.47,109.0,3,5,5,355,Loyal Customers
7932.0,2024-11-27,7,12515.35,34.0,3,3,3,333,Potential Loyalists
7933.0,2024-11-23,11,415931.54,38.0,3,5,5,355,Loyal Customers
7934.0,2024-10-23,4,7622.41,69.0,3,1,2,312,Hibernating
7935.0,2024-10-31,6,14377.98,61.0,3,2,3,323,Hibernating
7936.0,2024-08-23,7,2639.53,130.0,3,3,1,331,Potential Loyalists
7937.0,2024-07-13,5,6412.07,171.0,3,1,1,311,Hibernating
7938.0,2024-02-08,5,9517.0,327.0,3,1,2,312,Hibernating
7939.0,2024-08-20,8,10657.54,133.0,3,3,3,333,Potential Loyalists
7940.0,2024-05-04,8,19002.62,241.0,3,3,4,334,Loyal Customers
7941.0,2024-10-03,6,21720.15,89.0,3,2,4,324,Promising
7942.0,2024-10-05,8,15482.49,87.0,3,3,4,334,Loyal Customers
7943.0,2024-11-27,7,9276.64,34.0,3,3,2,332,Potential Loyalists
7944.0,2023-12-30,4,7649.67,367.0,3,1,2,312,Hibernating
7945.0,2024-12-27,7,6793.69,4.0,3,3,2,332,Potential Loyalists
7946.0,2024-12-21,8,13339.97,10.0,3,3,3,333,Potential Loyalists
7947.0,2024-12-24,5,7523.35,7.0,3,1,2,312,Hibernating
7948.0,2024-11-05,8,12542.64,56.0,3,3,3,333,Potential Loyalists
7949.0,2024-11-18,9,209578.55,43.0,3,4,5,345,Loyal Customers
7950.0,2024-09-16,9,522140.76999999996,106.0,3,4,5,345,Loyal Customers
7951.0,2024-11-21,6,6422.46,40.0,3,2,1,321,Hibernating
7952.0,2024-06-04,10,17676.71,210.0,3,5,4,354,Loyal Customers
7953.0,2024-11-06,4,675089.75,55.0,3,1,5,315,Promising
7954.0,2024-05-11,2,5736.389999999999,234.0,3,1,1,311,Hibernating
7955.0,2024-08-08,6,10006.32,145.0,3,2,2,322,Hibernating
7956.0,2024-12-30,2,4228.21,1.0,3,1,1,311,Hibernating
7957.0,2024-09-20,8,5106.99,102.0,3,3,1,331,Potential Loyalists
7958.0,2024-07-26,5,3530.2,158.0,3,1,1,311,Hibernating
7959.0,2024-12-28,9,8148.2,3.0,3,4,2,342,Potential Loyalists
7960.0,2024-11-09,6,5569.969999999999,52.0,3,2,1,321,Hibernating
7961.0,2024-12-21,12,19966.4,10.0,3,5,4,354,Loyal Customers
7962.0,2024-08-16,11,60813.36,137.0,3,5,5,355,Loyal Customers
7963.0,2023-09-04,6,20898.74,484.0,3,2,4,324,Promising
7964.0,2024-09-18,6,3843.9500000000003,104.0,3,2,1,321,Hibernating
7965.0,2024-10-31,7,9996.65,61.0,3,3,2,332,Potential Loyalists
7966.0,2024-10-22,10,12780.0,70.0,3,5,3,353,Potential Loyalists
7967.0,2024-11-21,6,8297.43,40.0,3,2,2,322,Hibernating
7968.0,2024-11-12,3,3160.24,49.0,3,1,1,311,Hibernating
7969.0,2024-12-16,3,4227.889999999999,15.0,3,1,1,311,Hibernating
7970.0,2024-08-20,5,16602.88,133.0,3,1,4,314,Hibernating
7971.0,2024-07-23,10,21653.190000000002,161.0,3,5,4,354,Loyal Customers
7972.0,2024-08-14,8,13567.06,139.0,3,3,3,333,Potential Loyalists
7973.0,2024-05-13,3,2491.71,232.0,3,1,1,311,Hibernating
7974.0,2024-12-19,7,9962.88,12.0,3,3,2,332,Potential Loyalists
7975.0,2024-12-06,7,10642.54,25.0,3,3,3,333,Potential Loyalists
7976.0,2024-07-30,6,8972.710000000001,154.0,3,2,2,322,Hibernating
7977.0,2024-12-09,10,11073.57,22.0,3,5,3,353,Potential Loyalists
7978.0,2024-07-15,10,17782.77,169.0,3,5,4,354,Loyal Customers
7979.0,2024-06-27,7,6873.87,187.0,3,3,2,332,Potential Loyalists
7980.0,2024-09-29,5,6465.92,93.0,3,1,1,311,Hibernating
7981.0,2024-10-12,9,24026.52,80.0,3,4,5,345,Loyal Customers
7982.0,2024-12-23,10,341981.85,8.0,3,5,5,355,Loyal Customers
7983.0,2024-08-25,8,8553.61,128.0,3,3,2,332,Potential Loyalists
7984.0,2024-09-17,11,20068.02,105.0,3,5,4,354,Loyal Customers
7985.0,2024-09-30,9,7508.95,92.0,3,4,2,342,Potential Loyalists
7986.0,2024-09-06,11,16103.32,116.0,3,5,4,354,Loyal Customers
7987.0,2024-12-26,11,17596.260000000002,5.0,3,5,4,354,Loyal Customers
7988.0,2024-10-08,6,9149.59,84.0,3,2,2,322,Hibernating
7989.0,2024-04-16,6,10391.93,259.0,3,2,3,323,Hibernating
7990.0,2024-09-21,6,21906.36,101.0,3,2,4,324,Promising
7991.0,2024-12-22,8,12368.73,9.0,3,3,3,333,Potential Loyalists
7992.0,2024-08-20,10,27598.51,133.0,3,5,5,355,Loyal Customers
7993.0,2024-12-26,6,4746.55,5.0,3,2,1,321,Hibernating
7994.0,2024-12-02,9,14938.75,29.0,3,4,4,344,Loyal Customers
7995.0,2024-12-10,5,5874.7,21.0,3,1,1,311,Hibernating
7996.0,2024-07-21,7,19524.72,163.0,3,3,4,334,Loyal Customers
7997.0,2024-07-25,6,24542.57,159.0,3,2,5,325,Promising
7998.0,2024-10-31,10,24509.0,61.0,3,5,5,355,Loyal Customers
7999.0,2024-05-17,5,7462.8,228.0,3,1,2,312,Hibernating
8000.0,2024-04-11,11,12524.33,264.0,3,5,3,353,Potential Loyalists
8001.0,2024-10-21,7,8744.66,71.0,3,3,2,332,Potential Loyalists
8002.0,2024-08-17,6,7747.92,136.0,3,2,2,322,Hibernating
8003.0,2024-10-12,8,50066.57,80.0,3,3,5,335,Loyal Customers
8004.0,2024-05-22,7,16991.11,223.0,3,3,4,334,Loyal Customers
8005.0,2024-11-25,7,14670.15,36.0,3,3,4,334,Loyal Customers
8006.0,2024-07-16,6,5408.95,168.0,3,2,1,321,Hibernating
8007.0,2024-08-22,4,2665.32,131.0,3,1,1,311,Hibernating
8008.0,2024-12-03,10,14379.0,28.0,3,5,3,353,Potential Loyalists
8009.0,2024-12-03,8,66892.75,28.0,3,3,5,335,Loyal Customers
8010.0,2024-11-23,6,11145.75,38.0,3,2,3,323,Hibernating
8011.0,2024-06-06,5,7210.08,208.0,3,1,2,312,Hibernating
8012.0,2024-10-23,7,13213.57,69.0,3,3,3,333,Potential Loyalists
8013.0,2024-12-11,7,12590.490000000002,20.0,3,3,3,333,Potential Loyalists
8014.0,2024-08-08,12,15929.75,145.0,3,5,4,354,Loyal Customers
8015.0,2024-06-15,4,6637.37,199.0,3,1,2,312,Hibernating
8016.0,2024-12-06,9,31011.42,25.0,3,4,5,345,Loyal Customers
8017.0,2024-06-10,9,12406.49,204.0,3,4,3,343,Potential Loyalists
8018.0,2024-11-25,8,23477.86,36.0,3,3,5,335,Loyal Customers
8019.0,2024-05-23,10,19581.96,222.0,3,5,4,354,Loyal Customers
8020.0,2024-06-10,10,23174.8,204.0,3,5,5,355,Loyal Customers
8021.0,2022-05-31,1,2976.2000000000003,945.0,3,1,1,311,Hibernating
8022.0,2024-11-24,4,4483.59,37.0,3,1,1,311,Hibernating
8023.0,2024-10-16,6,15761.2,76.0,3,2,4,324,Promising
8024.0,2024-12-04,7,5979.83,27.0,3,3,1,331,Potential Loyalists
8025.0,2024-10-14,5,6604.44,78.0,3,1,2,312,Hibernating
8026.0,2024-12-31,7,408586.83,0.0,3,3,5,335,Loyal Customers
8027.0,2024-11-29,7,12934.75,32.0,3,3,3,333,Potential Loyalists
8028.0,2024-09-25,8,6874.69,97.0,3,3,2,332,Potential Loyalists
8029.0,2024-04-21,5,4320.69,254.0,3,1,1,311,Hibernating
8030.0,2024-12-30,4,3308.85,1.0,3,1,1,311,Hibernating
8031.0,2024-02-28,7,9056.82,307.0,3,3,2,332,Potential Loyalists
8032.0,2024-10-16,7,8787.06,76.0,3,3,2,332,Potential Loyalists
8033.0,2023-08-05,3,6915.7699999999995,514.0,3,1,2,312,Hibernating
8034.0,2024-10-11,3,4621.49,81.0,3,1,1,311,Hibernating
8035.0,2024-08-14,7,3342.34,139.0,3,3,1,331,Potential Loyalists
8036.0,2024-11-14,9,25563.94,47.0,3,4,5,345,Loyal Customers
8037.0,2024-10-14,5,5344.95,78.0,3,1,1,311,Hibernating
8038.0,2024-01-23,6,12339.06,343.0,3,2,3,323,Hibernating
8039.0,2024-12-26,8,10502.66,5.0,3,3,3,333,Potential Loyalists
8040.0,2024-11-09,5,7112.28,52.0,3,1,2,312,Hibernating
8041.0,2024-11-29,7,9403.33,32.0,3,3,2,332,Potential Loyalists
8042.0,2024-12-03,5,12034.15,28.0,3,1,3,313,Hibernating
8043.0,2024-08-25,6,22560.94,128.0,3,2,5,325,Promising
8044.0,2024-08-09,6,8392.039999999999,144.0,3,2,2,322,Hibernating
8045.0,2024-09-10,11,12083.9,112.0,3,5,3,353,Potential Loyalists
8046.0,2024-12-31,8,20042.7,0.0,3,3,4,334,Loyal Customers
8047.0,2024-09-18,10,17684.94,104.0,3,5,4,354,Loyal Customers
8048.0,2024-11-13,7,13061.53,48.0,3,3,3,333,Potential Loyalists
8049.0,2024-08-26,4,4195.92,127.0,3,1,1,311,Hibernating
8050.0,2024-07-22,6,15934.880000000001,162.0,3,2,4,324,Promising
8051.0,2024-07-04,6,6952.1900000000005,180.0,3,2,2,322,Hibernating
8052.0,2024-05-03,9,15546.92,242.0,3,4,4,344,Loyal Customers
8053.0,2024-08-15,6,4130.06,138.0,3,2,1,321,Hibernating
8054.0,2024-12-27,8,11874.26,4.0,3,3,3,333,Potential Loyalists
8055.0,2024-02-25,7,6237.66,310.0,3,3,1,331,Potential Loyalists
8056.0,2024-09-25,10,28374.84,97.0,3,5,5,355,Loyal Customers
8057.0,2024-11-28,10,22034.03,33.0,3,5,4,354,Loyal Customers
8058.0,2024-12-02,7,3310.2999999999997,29.0,3,3,1,331,Potential Loyalists
8059.0,2024-09-15,6,6085.23,107.0,3,2,1,321,Hibernating
8060.0,2024-09-16,9,7120.07,106.0,3,4,2,342,Potential Loyalists
8061.0,2024-08-28,9,6426.86,125.0,3,4,1,341,Potential Loyalists
8062.0,2024-09-03,5,10113.11,119.0,3,1,2,312,Hibernating
8063.0,2024-12-05,11,17150.81,26.0,3,5,4,354,Loyal Customers
8064.0,2024-10-21,11,20878.2,71.0,3,5,4,354,Loyal Customers
8065.0,2024-10-17,7,9882.35,75.0,3,3,2,332,Potential Loyalists
8066.0,2024-12-12,9,16228.67,19.0,3,4,4,344,Loyal Customers
8067.0,2024-08-01,7,13506.949999999999,152.0,3,3,3,333,Potential Loyalists
8068.0,2024-02-23,3,8994.59,312.0,3,1,2,312,Hibernating
8069.0,2024-12-27,5,2016.3899999999999,4.0,3,1,1,311,Hibernating
8070.0,2024-07-16,7,19287.64,168.0,3,3,4,334,Loyal Customers
8071.0,2024-09-05,8,12172.31,117.0,3,3,3,333,Potential Loyalists
8072.0,2024-08-29,5,20976.54,124.0,3,1,4,314,Hibernating
8073.0,2024-07-26,6,14272.37,158.0,3,2,3,323,Hibernating
8074.0,2024-10-26,7,10955.51,66.0,3,3,3,333,Potential Loyalists
8075.0,2024-10-03,11,28967.49,89.0,3,5,5,355,Loyal Customers
8076.0,2024-10-31,4,5083.969999999999,61.0,3,1,1,311,Hibernating
8077.0,2024-10-13,7,11598.98,79.0,3,3,3,333,Potential Loyalists
8078.0,2024-12-03,7,4886.41,28.0,3,3,1,331,Potential Loyalists
8079.0,2024-07-02,8,21657.899999999998,182.0,3,3,4,334,Loyal Customers
8080.0,2023-10-07,5,4943.71,451.0,3,1,1,311,Hibernating
8081.0,2024-09-17,5,7321.09,105.0,3,1,2,312,Hibernating
8082.0,2024-05-05,5,11730.46,240.0,3,1,3,313,Hibernating
8083.0,2024-07-05,5,12833.87,179.0,3,1,3,313,Hibernating
8084.0,2024-07-06,12,23948.88,178.0,3,5,5,355,Loyal Customers
8085.0,2024-02-10,3,1883.5,325.0,3,1,1,311,Hibernating
8086.0,2024-03-16,5,5785.95,290.0,3,1,1,311,Hibernating
8087.0,2023-03-25,4,61091.66,647.0,3,1,5,315,Promising
8088.0,2024-07-18,6,5050.389999999999,166.0,3,2,1,321,Hibernating
8089.0,2024-09-02,7,8733.67,120.0,3,3,2,332,Potential Loyalists
8090.0,2024-11-29,6,16030.14,32.0,3,2,4,324,Promising
8091.0,2024-06-13,10,11378.29,201.0,3,5,3,353,Potential Loyalists
8092.0,2024-03-04,7,9981.17,302.0,3,3,2,332,Potential Loyalists
8093.0,2024-08-28,5,18406.859999999997,125.0,3,1,4,314,Hibernating
8094.0,2024-05-14,7,31748.639999999996,231.0,3,3,5,335,Loyal Customers
8095.0,2024-06-06,5,3392.77,208.0,3,1,1,311,Hibernating
8096.0,2024-12-27,11,21515.670000000002,4.0,3,5,4,354,Loyal Customers
8097.0,2024-05-17,12,12395.84,228.0,3,5,3,353,Potential Loyalists
8098.0,2024-12-19,11,19423.35,12.0,3,5,4,354,Loyal Customers
8099.0,2024-07-14,7,5551.16,170.0,3,3,1,331,Potential Loyalists
8100.0,2024-09-24,4,2435.73,98.0,3,1,1,311,Hibernating
8101.0,2024-11-07,12,36276.67,54.0,3,5,5,355,Loyal Customers
8102.0,2023-12-04,8,13162.47,393.0,3,3,3,333,Potential Loyalists
8103.0,2024-10-19,11,20691.44,73.0,3,5,4,354,Loyal Customers
8104.0,2023-12-30,11,28362.25,367.0,3,5,5,355,Loyal Customers
8105.0,2024-08-23,7,25181.47,130.0,3,3,5,335,Loyal Customers
8106.0,2024-03-09,9,28370.160000000003,297.0,3,4,5,345,Loyal Customers
8107.0,2023-04-28,5,7110.5599999999995,613.0,3,1,2,312,Hibernating
8108.0,2023-08-31,5,12886.84,488.0,3,1,3,313,Hibernating
8109.0,2024-11-03,5,4461.16,58.0,3,1,1,311,Hibernating
8110.0,2024-03-18,5,8300.05,288.0,3,1,2,312,Hibernating
8111.0,2024-12-23,4,10795.58,8.0,3,1,3,313,Hibernating
8112.0,2024-10-20,7,18222.4,72.0,3,3,4,334,Loyal Customers
8113.0,2024-12-27,9,19661.61,4.0,3,4,4,344,Loyal Customers
8114.0,2024-11-21,10,9956.710000000001,40.0,3,5,2,352,Potential Loyalists
8115.0,2024-02-22,11,22198.21,313.0,3,5,5,355,Loyal Customers
8116.0,2023-10-28,7,349693.99,430.0,3,3,5,335,Loyal Customers
8117.0,2024-06-26,6,10258.9,188.0,3,2,3,323,Hibernating
8118.0,2024-10-28,11,51165.91,64.0,3,5,5,355,Loyal Customers
8119.0,2024-12-12,4,3447.28,19.0,3,1,1,311,Hibernating
8120.0,2024-12-22,12,20642.05,9.0,3,5,4,354,Loyal Customers
8121.0,2024-10-11,3,3992.09,81.0,3,1,1,311,Hibernating
8122.0,2024-12-08,6,11334.53,23.0,3,2,3,323,Hibernating
8123.0,2024-12-01,9,18921.28,30.0,3,4,4,344,Loyal Customers
8124.0,2024-10-10,6,7455.68,82.0,3,2,2,322,Hibernating
8125.0,2024-12-28,7,318876.60000000003,3.0,3,3,5,335,Loyal Customers
8126.0,2024-11-20,9,146566.56,41.0,3,4,5,345,Loyal Customers
8127.0,2024-01-16,7,11036.19,350.0,3,3,3,333,Potential Loyalists
8128.0,2024-11-26,6,11737.77,35.0,3,2,3,323,Hibernating
8129.0,2024-11-20,3,9320.97,41.0,3,1,2,312,Hibernating
8130.0,2024-12-10,12,30025.4,21.0,3,5,5,355,Loyal Customers
8131.0,2024-09-23,6,5450.57,99.0,3,2,1,321,Hibernating
8132.0,2023-09-28,3,3046.27,460.0,3,1,1,311,Hibernating
8133.0,2024-05-01,8,14738.210000000001,244.0,3,3,4,334,Loyal Customers
8134.0,2024-11-07,8,22693.920000000002,54.0,3,3,5,335,Loyal Customers
8135.0,2024-11-19,8,20415.27,42.0,3,3,4,334,Loyal Customers
8136.0,2024-09-09,5,7934.43,113.0,3,1,2,312,Hibernating
8137.0,2024-07-09,4,6031.849999999999,175.0,3,1,1,311,Hibernating
8138.0,2023-08-08,5,13733.46,511.0,3,1,3,313,Hibernating
8139.0,2024-11-05,9,10119.93,56.0,3,4,2,342,Potential Loyalists
8140.0,2024-05-26,8,13054.12,219.0,3,3,3,333,Potential Loyalists
8141.0,2023-05-15,6,7540.98,596.0,3,2,2,322,Hibernating
8142.0,2024-07-06,8,18815.32,178.0,3,3,4,334,Loyal Customers
8143.0,2024-04-07,6,7350.56,268.0,3,2,2,322,Hibernating
8144.0,2024-12-14,9,116626.25,17.0,3,4,5,345,Loyal Customers
8145.0,2023-12-06,3,6994.84,391.0,3,1,2,312,Hibernating
8146.0,2024-03-31,7,8037.2,275.0,3,3,2,332,Potential Loyalists
8147.0,2024-08-29,5,7861.11,124.0,3,1,2,312,Hibernating
8148.0,2023-10-01,4,4502.92,457.0,3,1,1,311,Hibernating
8149.0,2024-09-29,9,17584.89,93.0,3,4,4,344,Loyal Customers
8150.0,2024-09-11,7,177516.71000000002,111.0,3,3,5,335,Loyal Customers
8151.0,2024-10-01,5,3285.48,91.0,3,1,1,311,Hibernating
8152.0,2023-11-07,3,5437.37,420.0,3,1,1,311,Hibernating
8153.0,2024-02-23,4,3776.86,312.0,3,1,1,311,Hibernating
8154.0,2024-09-29,10,9509.98,93.0,3,5,2,352,Potential Loyalists
8155.0,2024-05-04,8,93354.77,241.0,3,3,5,335,Loyal Customers
8156.0,2024-10-20,6,7692.29,72.0,3,2,2,322,Hibernating
8157.0,2024-08-09,12,25385.739999999998,144.0,3,5,5,355,Loyal Customers
8158.0,2024-07-10,10,13668.5,174.0,3,5,3,353,Potential Loyalists
8159.0,2024-11-25,5,7987.76,36.0,3,1,2,312,Hibernating
8160.0,2024-04-20,10,13528.02,255.0,3,5,3,353,Potential Loyalists
8161.0,2024-12-12,7,20663.7,19.0,3,3,4,334,Loyal Customers
8162.0,2023-11-19,5,12890.69,408.0,3,1,3,313,Hibernating
8163.0,2024-09-07,6,6134.39,115.0,3,2,1,321,Hibernating
8164.0,2024-03-11,5,7431.91,295.0,3,1,2,312,Hibernating
8165.0,2024-03-20,5,44194.84,286.0,3,1,5,315,Promising
8166.0,2024-11-28,11,348437.83,33.0,3,5,5,355,Loyal Customers
8167.0,2024-10-15,8,137531.62,77.0,3,3,5,335,Loyal Customers
8168.0,2024-10-20,8,18503.079999999998,72.0,3,3,4,334,Loyal Customers
8169.0,2024-08-16,5,23515.88,137.0,3,1,5,315,Promising
8170.0,2023-04-17,2,693.11,624.0,3,1,1,311,Hibernating
8171.0,2024-08-17,8,25654.48,136.0,3,3,5,335,Loyal Customers
8172.0,2024-10-10,10,29997.05,82.0,3,5,5,355,Loyal Customers
8173.0,2024-11-27,8,38126.21,34.0,3,3,5,335,Loyal Customers
8174.0,2024-10-02,7,10251.09,90.0,3,3,3,333,Potential Loyalists
8175.0,2023-07-01,2,6575.8,549.0,3,1,1,311,Hibernating
8176.0,2024-05-14,8,24725.52,231.0,3,3,5,335,Loyal Customers
8177.0,2024-06-06,2,5860.24,208.0,3,1,1,311,Hibernating
8178.0,2024-01-01,4,2785.69,365.0,3,1,1,311,Hibernating
8179.0,2024-12-05,8,13227.57,26.0,3,3,3,333,Potential Loyalists
8180.0,2024-07-30,8,14915.630000000001,154.0,3,3,4,334,Loyal Customers
8181.0,2024-11-10,6,5077.12,51.0,3,2,1,321,Hibernating
8182.0,2024-10-22,12,15936.64,70.0,3,5,4,354,Loyal Customers
8183.0,2024-05-02,7,10826.66,243.0,3,3,3,333,Potential Loyalists
