item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
258711,68014,353,1,4.23,0.3347,2.81
258712,42858,135,1,15.49,0.1665,12.91
258713,69921,93,4,381.83,0.3092,1055.07
258714,85754,337,1,912.68,0.0,912.68
258715,50550,177,3,677.21,0.3037,1414.62
258716,78323,84,1,330.41,0.0,330.41
258717,80957,294,2,320.68,0.0,641.36
258718,30099,470,4,12.56,0.1709,41.65
258719,9710,401,1,2034.71,0.0,2034.71
258720,59381,55,3,25.27,0.0,75.81
258721,53972,420,1,38.0,0.1549,32.11
258722,718,60,2,630.7,0.0913,1146.23
258723,27927,87,1,1946.42,0.0,1946.42
258724,45414,297,1,177.05,0.0,177.05
258725,73824,388,2,292.93,0.0,585.86
258726,8637,47,1,124.02,0.2132,97.58
258727,2517,263,3,70.49,0.0,211.47
258728,41837,319,3,51.37,0.0,154.11
258729,55779,340,2,552.33,0.0,1104.66
258730,77008,353,3,4.23,0.3011,8.87
258731,51063,303,1,1877.75,0.316,1284.38
258732,16856,147,1,89.03,0.0,89.03
258733,79812,476,1,45.91,0.0,45.91
258734,93112,99,1,44.16,0.0,44.16
258735,12129,13,2,631.67,0.0,1263.34
258736,63574,98,1,178.97,0.0,178.97
258737,34551,42,2,268.79,0.0,537.58
258738,28194,447,1,152.3,0.0,152.3
258739,70484,112,6,274.66,0.0,1647.96
258740,20668,389,2,408.79,0.0,817.58
258741,96686,102,3,107.29,0.0,321.87
258742,99364,154,1,20.24,0.0,20.24
258743,95921,89,4,47.07,0.2227,146.35
258744,84400,320,1,98.78,0.0,98.78
258745,99778,405,3,231.59,0.0,694.77
258746,33138,203,4,325.7,0.0,1302.8
258747,70897,495,1,430.2,0.0,430.2
258748,74322,89,2,47.07,0.0,94.14
258749,65287,350,3,39.46,0.351,76.83
258750,68253,265,2,31.17,0.0,62.34
258751,65976,400,4,322.86,0.1854,1052.01
258752,65727,391,4,17.94,0.0,71.76
258753,76730,91,1,93.33,0.0,93.33
258754,93557,73,2,233.93,0.0,467.86
258755,64998,303,2,1877.75,0.1499,3192.55
258756,2542,254,1,31.84,0.0,31.84
258757,73954,23,3,192.61,0.0,577.83
258758,80993,479,1,97.04,0.2106,76.6
258759,61522,98,1,178.97,0.2457,135.0
258760,87425,353,3,4.23,0.0,12.69
258761,34089,226,2,55.55,0.0,111.1
258762,75367,491,1,322.69,0.0,322.69
258763,8863,211,1,544.15,0.1604,456.87
258764,8784,46,1,95.16,0.3646,60.46
258765,90672,19,1,224.73,0.0518,213.09
258766,71934,431,1,137.1,0.0019,136.84
258767,51210,288,2,833.14,0.0,1666.28
258768,39375,176,2,1155.22,0.365,1467.13
258769,14787,46,1,95.16,0.0,95.16
258770,78026,22,1,10.37,0.3039,7.22
258771,67664,247,3,407.18,0.0,1221.54
258772,24169,242,2,690.9,0.0,1381.8
258773,54015,120,2,1861.48,0.0,3722.96
258774,58123,487,1,186.23,0.0,186.23
258775,58802,33,1,79.61,0.3057,55.27
258776,82129,469,1,16.58,0.0,16.58
258777,18251,410,1,525.25,0.1118,466.53
258778,47038,467,1,91.84,0.318,62.63
258779,94861,114,6,16.42,0.0,98.52
258780,77757,146,3,57.51,0.0935,156.4
258781,85468,144,1,275.6,0.0,275.6
258782,68585,370,1,133.38,0.3801,82.68
258783,85509,378,1,17736.0,0.0,17736.0
258784,71352,44,2,72.23,0.0,144.46
258785,76755,349,1,83.83,0.0,83.83
258786,38619,496,2,86.21,0.0,172.42
258787,33217,382,1,35.12,0.0,35.12
258788,55645,386,2,95.86,0.1717,158.8
258789,37404,385,1,195.19,0.3639,124.16
258790,89347,434,1,167.16,0.0,167.16
258791,96313,373,3,44.46,0.1633,111.6
258792,47793,22,1,10.37,0.0,10.37
258793,5690,56,4,35.41,0.0,141.64
258794,39323,273,1,832.74,0.0,832.74
258795,58303,83,1,708.88,0.193,572.07
258796,64956,247,3,407.18,0.1274,1065.92
258797,68255,270,1,404.33,0.1646,337.78
258798,85951,207,1,22.03,0.0146,21.71
258799,69661,37,2,702.36,0.184,1146.25
258800,92258,189,3,418.32,0.3496,816.23
258801,12682,45,1,1016.27,0.0,1016.27
258802,59256,295,3,143.56,0.0761,397.91
258803,70734,335,2,7.27,0.3914,8.85
258804,96821,314,1,303.39,0.0,303.39
258805,96490,379,4,279.21,0.0,1116.84
258806,95825,265,1,31.17,0.2862,22.25
258807,18560,190,1,173.86,0.0,173.86
258808,647,23,3,192.61,0.3939,350.22
258809,41662,323,1,91.0,0.2119,71.72
258810,26117,275,1,650.9,0.2292,501.71
258811,24771,413,2,113.19,0.3444,148.41
258812,65215,428,2,140.81,0.2157,220.87
258813,62599,212,1,178.9,0.0,178.9
258814,85904,458,5,59.54,0.214,233.99
258815,63545,4,1,2107.04,0.2298,1622.84
258816,70168,136,1,644.31,0.0,644.31
258817,97211,127,3,2.47,0.0801,6.82
258818,37247,165,2,335.13,0.0636,627.63
258819,79630,19,1,224.73,0.0,224.73
258820,92516,41,1,345.59,0.0,345.59
258821,28611,222,1,17.01,0.2877,12.12
258822,33842,347,3,54.61,0.0,163.83
258823,81570,387,2,26.21,0.0,52.42
258824,90293,324,3,700.97,0.0,2102.91
258825,34219,385,4,195.19,0.3535,504.76
258826,18175,93,5,381.83,0.0,1909.15
258827,99787,421,5,55.33,0.0594,260.22
258828,41359,441,1,1093.88,0.1136,969.62
258829,46866,130,2,531.27,0.0,1062.54
258830,49952,258,4,215.24,0.0,860.96
258831,25547,258,1,215.24,0.0,215.24
258832,54607,87,1,1946.42,0.0,1946.42
258833,56071,366,2,55.75,0.0529,105.6
258834,14416,488,1,1309.36,0.0,1309.36
258835,1144,211,3,544.15,0.2307,1255.84
258836,50046,331,6,0.92,0.0,5.52
258837,83221,114,5,16.42,0.191,66.42
258838,78001,239,2,30.56,0.0,61.12
258839,62174,495,1,430.2,0.0576,405.42
258840,2359,417,3,150.1,0.0,450.3
258841,89389,388,2,292.93,0.0,585.86
258842,95918,81,1,28.49,0.0,28.49
258843,30656,21,1,297.89,0.2524,222.7
258844,29142,231,1,240.39,0.3593,154.02
258845,53960,45,1,1016.27,0.0364,979.28
258846,12359,285,1,30.12,0.2324,23.12
258847,40145,472,3,4.62,0.1879,11.26
258848,69590,226,1,55.55,0.0,55.55
258849,89257,119,5,399.55,0.0,1997.75
258850,76504,315,3,65.55,0.0,196.65
258851,21079,244,4,349.62,0.0,1398.48
258852,26051,310,2,56.02,0.0,112.04
258853,36887,265,4,31.17,0.2941,88.01
258854,71827,151,1,12.48,0.0,12.48
258855,83470,215,1,7.21,0.0,7.21
258856,93100,212,1,178.9,0.0,178.9
258857,30094,10,3,1069.43,0.3307,2147.31
258858,14644,427,3,1834.39,0.0,5503.17
258859,24685,335,1,7.27,0.0289,7.06
258860,39864,170,1,57.5,0.0,57.5
258861,74260,142,2,36.52,0.0,73.04
258862,4597,212,2,178.9,0.0,357.8
258863,44647,285,5,30.12,0.2793,108.54
258864,65920,282,1,105.09,0.0,105.09
258865,23814,126,2,63.99,0.3031,89.19
258866,8663,268,1,95.87,0.0,95.87
258867,13250,135,1,15.49,0.3221,10.5
258868,52742,114,1,16.42,0.0574,15.48
258869,36711,401,2,2034.71,0.0,4069.42
258870,53398,468,2,203.29,0.0,406.58
258871,18770,180,3,10.3,0.0,30.9
258872,82848,311,1,874.88,0.1379,754.23
258873,72697,271,1,28.4,0.0,28.4
258874,42452,480,4,162.46,0.3903,396.21
258875,36720,385,1,195.19,0.0,195.19
258876,89571,145,1,280.61,0.0,280.61
258877,89889,434,2,167.16,0.0,334.32
258878,3696,362,1,25.64,0.0,25.64
258879,16352,9,1,213.76,0.0,213.76
258880,73837,148,1,400.67,0.0,400.67
258881,25520,29,1,3.94,0.0,3.94
258882,24051,388,2,292.93,0.3919,356.26
258883,33785,496,5,86.21,0.0,431.05
258884,30261,383,3,16.66,0.2592,37.03
258885,16250,276,2,279.2,0.1674,464.92
258886,97047,483,1,92.44,0.1144,81.86
258887,75516,293,4,867.07,0.2797,2498.2
258888,77770,264,4,46.43,0.0,185.72
258889,80836,80,1,20.41,0.0,20.41
258890,68504,216,1,104.21,0.336,69.2
258891,18665,302,1,198.12,0.0,198.12
258892,76134,367,1,348.83,0.0,348.83
258893,8800,121,2,8.47,0.0,16.94
258894,19554,219,1,614.85,0.0,614.85
258895,17656,210,3,535.87,0.383,991.9
258896,29609,18,3,20.75,0.3952,37.65
258897,21028,500,3,140.32,0.3075,291.51
258898,54628,51,3,290.99,0.0,872.97
258899,6052,136,2,644.31,0.0,1288.62
258900,90106,304,1,306.68,0.1244,268.53
258901,83781,245,1,44.21,0.281,31.79
258902,94132,325,2,25.72,0.0,51.44
258903,49970,164,4,113.47,0.3437,297.88
258904,68044,347,1,54.61,0.1349,47.24
258905,43419,275,1,650.9,0.1365,562.05
258906,96930,96,2,16.29,0.3729,20.43
258907,77007,428,2,140.81,0.0,281.62
258908,90203,328,6,330.59,0.0347,1914.71
258909,3353,451,5,49.91,0.0,249.55
258910,27588,315,1,65.55,0.0,65.55
258911,25243,107,1,1317.67,0.0,1317.67
258912,63246,270,1,404.33,0.2136,317.97
258913,46053,484,1,42.69,0.0,42.69
258914,55259,321,4,37.26,0.3029,103.9
258915,34610,364,3,159.19,0.0,477.57
258916,62851,294,4,320.68,0.0,1282.72
258917,57487,103,2,190.73,0.0,381.46
258918,91256,387,1,26.21,0.0,26.21
258919,980,244,3,349.62,0.0,1048.86
258920,17704,415,2,89.3,0.0,178.6
258921,38129,15,1,192.74,0.0,192.74
258922,44851,385,5,195.19,0.0857,892.31
258923,9295,334,2,212.25,0.1821,347.2
258924,34632,413,1,113.19,0.0,113.19
258925,29299,34,1,1038.4,0.0028,1035.49
258926,14798,2,3,7.21,0.2032,17.23
258927,44695,196,6,477.73,0.0,2866.38
258928,16800,288,1,833.14,0.0481,793.07
258929,42257,388,4,292.93,0.0,1171.72
258930,38589,473,1,986.75,0.0,986.75
258931,57037,351,2,1053.24,0.0,2106.48
258932,91385,33,2,79.61,0.0,159.22
258933,17068,417,6,150.1,0.2266,696.52
258934,28192,2,2,7.21,0.0,14.42
258935,76133,458,1,59.54,0.2655,43.73
258936,10005,102,1,107.29,0.3985,64.53
258937,9364,401,1,2034.71,0.0,2034.71
258938,64129,48,1,340.4,0.0907,309.53
258939,10794,10,2,1069.43,0.0114,2114.48
258940,21002,220,1,80.56,0.0,80.56
258941,28558,259,1,1023.5,0.0,1023.5
258942,85832,308,3,427.59,0.2748,930.26
258943,23621,121,2,8.47,0.0,16.94
258944,23514,212,2,178.9,0.0,357.8
258945,33204,387,1,26.21,0.0,26.21
258946,74284,487,1,186.23,0.0,186.23
258947,27589,383,2,16.66,0.0,33.32
258948,99624,496,2,86.21,0.1703,143.06
258949,88390,101,5,34.89,0.0831,159.95
258950,31962,414,2,24.78,0.0,49.56
258951,28127,239,3,30.56,0.0,91.68
258952,23798,113,1,35.35,0.105,31.64
258953,56734,272,1,38.7,0.318,26.39
258954,90799,225,3,156.68,0.0475,447.71
258955,55479,346,1,80.38,0.0214,78.66
258956,77822,321,4,37.26,0.0,149.04
258957,64682,340,1,552.33,0.0,552.33
258958,32654,373,1,44.46,0.0,44.46
258959,55173,410,3,525.25,0.166,1314.18
258960,93456,95,2,20.93,0.0265,40.75
258961,38540,49,1,25.19,0.0,25.19
258962,12943,176,1,1155.22,0.3081,799.3
258963,54238,281,1,162.32,0.014,160.05
258964,92627,272,4,38.7,0.0,154.8
258965,78648,124,1,867.57,0.0,867.57
258966,25810,63,3,2.0,0.1702,4.98
258967,40713,491,4,322.69,0.2407,980.07
258968,65821,90,1,11.7,0.0,11.7
258969,48425,49,1,25.19,0.2224,19.59
258970,66662,268,1,95.87,0.0,95.87
258971,64092,39,1,1626.46,0.0,1626.46
258972,7790,179,1,97.72,0.0,97.72
258973,50997,165,1,335.13,0.0,335.13
258974,79695,272,1,38.7,0.0716,35.93
258975,86214,37,3,702.36,0.1337,1825.36
258976,63747,69,2,298.98,0.3033,416.6
258977,82623,310,2,56.02,0.0,112.04
258978,64109,96,1,16.29,0.0,16.29
258979,83013,482,1,42.26,0.0,42.26
258980,79787,425,1,487.51,0.0,487.51
258981,72077,488,3,1309.36,0.312,2702.52
258982,70015,393,1,126.19,0.0,126.19
258983,29588,13,1,631.67,0.0,631.67
258984,93669,140,2,304.3,0.3289,408.43
258985,59042,389,2,408.79,0.0904,743.67
258986,82930,480,1,162.46,0.3677,102.72
258987,36364,132,1,505.99,0.0,505.99
258988,42416,125,2,653.54,0.0,1307.08
258989,47778,52,1,40.54,0.0,40.54
258990,50226,235,1,155.75,0.032,150.77
258991,80037,368,2,201.98,0.0,403.96
258992,67308,357,2,28.12,0.3129,38.64
258993,27934,307,1,102.77,0.0,102.77
258994,97961,54,1,1004.99,0.3675,635.66
258995,44338,488,1,1309.36,0.1588,1101.43
258996,40402,42,1,268.79,0.0,268.79
258997,8819,87,1,1946.42,0.0058,1935.13
258998,75165,356,3,5.98,0.0,17.94
258999,26152,470,2,12.56,0.0297,24.37
259000,88369,470,1,12.56,0.0,12.56
259001,35877,478,3,196.2,0.0,588.6
259002,80284,399,3,48.85,0.0,146.55
259003,98691,490,5,401.99,0.0,2009.95
259004,71942,403,6,41.5,0.0239,243.05
259005,87204,378,1,17736.0,0.0,17736.0
259006,83550,28,1,50.77,0.285,36.3
259007,10675,119,2,399.55,0.0,799.1
259008,52340,329,2,192.16,0.0,384.32
259009,97585,198,1,62.6,0.132,54.34
259010,94938,333,3,280.89,0.0,842.67
259011,30765,58,1,585.76,0.0,585.76
259012,67701,264,1,46.43,0.0,46.43
259013,10256,20,4,516.69,0.0,2066.76
259014,75068,199,2,83.3,0.0,166.6
259015,31816,38,2,115.77,0.0,231.54
259016,4590,53,5,119.99,0.3382,397.05
259017,3178,339,3,11.24,0.0557,31.84
259018,27889,4,2,2107.04,0.0,4214.08
259019,78969,472,1,4.62,0.0,4.62
259020,78290,483,1,92.44,0.3594,59.22
259021,48694,185,1,158.82,0.0,158.82
259022,84154,379,2,279.21,0.0,558.42
259023,73764,268,1,95.87,0.0745,88.73
259024,80798,137,1,21.55,0.2258,16.68
259025,88457,82,2,695.53,0.1196,1224.69
259026,66156,344,1,57.26,0.0,57.26
259027,87547,293,2,867.07,0.0,1734.14
259028,56320,153,1,180.16,0.0,180.16
259029,16130,225,2,156.68,0.0,313.36
259030,75855,377,3,70.44,0.0364,203.63
259031,41085,434,3,167.16,0.3951,303.35
259032,40749,91,1,93.33,0.0,93.33
259033,9933,137,1,21.55,0.2141,16.94
259034,95838,179,1,97.72,0.0,97.72
259035,74722,195,1,147.98,0.0398,142.09
259036,55687,96,3,16.29,0.0,48.87
259037,6257,427,2,1834.39,0.0,3668.78
259038,77987,439,4,37.22,0.0,148.88
259039,73486,486,3,106.78,0.0,320.34
259040,16883,51,1,290.99,0.2829,208.67
259041,7185,231,1,240.39,0.0,240.39
259042,28979,490,1,401.99,0.0,401.99
259043,71303,320,2,98.78,0.0,197.56
259044,46056,386,1,95.86,0.3237,64.83
259045,26537,373,2,44.46,0.0,88.92
259046,23646,355,2,37.69,0.0,75.38
259047,3052,296,3,6.8,0.0,20.4
259048,36897,215,1,7.21,0.0,7.21
259049,91015,449,3,482.52,0.0,1447.56
259050,23849,358,4,45.07,0.3503,117.13
259051,89458,406,1,365.74,0.2346,279.94
259052,19700,236,1,32.17,0.0,32.17
259053,87145,147,2,89.03,0.0,178.06
259054,37960,284,2,117.13,0.0,234.26
259055,3477,214,1,105.3,0.2038,83.84
259056,31005,484,2,42.69,0.3081,59.07
259057,49676,87,3,1946.42,0.3438,3831.72
259058,74700,93,2,381.83,0.0,763.66
259059,50117,117,2,2046.81,0.0,4093.62
259060,26713,489,2,240.56,0.0392,462.26
259061,56402,88,1,196.92,0.399,118.35
259062,65761,133,1,587.57,0.0,587.57
259063,29565,431,1,137.1,0.0608,128.76
259064,55696,300,2,26.98,0.3674,34.14
259065,10988,361,4,1384.39,0.0,5537.56
259066,9298,354,3,759.66,0.0,2278.98
259067,96969,65,2,75.65,0.1575,127.47
259068,9021,331,2,0.92,0.3373,1.22
259069,5710,205,3,144.98,0.0,434.94
259070,3767,39,1,1626.46,0.0,1626.46
259071,74223,265,2,31.17,0.0,62.34
259072,98108,123,4,122.29,0.0,489.16
259073,56654,341,1,19.93,0.2922,14.11
259074,63346,175,2,33.76,0.2756,48.91
259075,23900,34,4,1038.4,0.0,4153.6
259076,51396,90,1,11.7,0.2144,9.19
259077,88057,278,1,52.11,0.0,52.11
259078,84140,426,1,849.19,0.0252,827.79
259079,69898,211,1,544.15,0.0,544.15
259080,37502,238,1,262.5,0.0,262.5
259081,53501,382,1,35.12,0.0,35.12
259082,41078,384,1,308.52,0.0,308.52
259083,2061,352,1,79.94,0.3623,50.98
259084,95014,203,1,325.7,0.0,325.7
259085,6219,319,5,51.37,0.0,256.85
259086,80185,480,1,162.46,0.0,162.46
259087,6052,232,3,365.18,0.0544,1035.94
259088,45812,282,4,105.09,0.0573,396.27
259089,67926,464,1,34.2,0.0,34.2
259090,90510,488,1,1309.36,0.0,1309.36
259091,6612,12,1,41.1,0.0,41.1
259092,95574,84,2,330.41,0.0,660.82
259093,42920,375,1,118.18,0.0,118.18
259094,27916,199,3,83.3,0.2015,199.55
259095,35076,493,3,264.33,0.2125,624.48
259096,32466,309,2,110.48,0.114,195.77
259097,29829,49,2,25.19,0.0,50.38
259098,20482,392,2,37.3,0.0,74.6
259099,76316,492,3,68.19,0.0,204.57
259100,69253,150,2,102.45,0.1651,171.07
259101,97255,77,2,9.55,0.0,19.1
259102,47666,192,2,94.98,0.0852,173.78
259103,88099,336,3,970.25,0.3696,1834.94
259104,18500,486,2,106.78,0.3229,144.6
259105,81947,321,3,37.26,0.0,111.78
259106,34022,205,1,144.98,0.0,144.98
259107,93412,446,3,295.4,0.1107,788.1
259108,52740,415,1,89.3,0.0,89.3
259109,96492,426,4,849.19,0.0,3396.76
259110,56160,445,5,270.25,0.0122,1334.76
259111,13194,326,1,280.14,0.1785,230.14
259112,67993,383,1,16.66,0.0,16.66
259113,90448,433,2,101.02,0.1493,171.88
259114,63080,173,2,205.0,0.0259,399.38
259115,77274,271,4,28.4,0.0,113.6
259116,99886,117,1,2046.81,0.0,2046.81
259117,39030,171,1,97.46,0.0,97.46
259118,99413,194,1,34.41,0.0,34.41
259119,67429,165,1,335.13,0.1946,269.91
259120,95270,188,1,215.71,0.0,215.71
259121,68215,33,1,79.61,0.0,79.61
259122,19884,353,4,4.23,0.0,16.92
259123,43261,292,1,40.28,0.0,40.28
259124,24675,98,1,178.97,0.2371,136.54
259125,12067,302,2,198.12,0.0,396.24
259126,72606,19,2,224.73,0.0,449.46
259127,15835,395,1,19.16,0.2424,14.52
259128,68599,259,1,1023.5,0.0,1023.5
259129,20705,69,3,298.98,0.0343,866.17
259130,40783,149,5,269.97,0.0,1349.85
259131,9486,11,4,66.0,0.0,264.0
259132,95289,195,1,147.98,0.0136,145.97
259133,28681,468,6,203.29,0.0,1219.74
259134,48257,344,3,57.26,0.0,171.78
259135,10588,357,2,28.12,0.2057,44.67
259136,82198,155,1,36.99,0.0,36.99
259137,83651,398,2,261.25,0.0,522.5
259138,19214,369,1,544.13,0.2062,431.93
259139,4208,395,2,19.16,0.0,38.32
259140,66183,343,1,60.27,0.0,60.27
259141,14793,216,1,104.21,0.0304,101.04
259142,24064,316,5,133.94,0.0,669.7
259143,34884,374,1,33.72,0.3562,21.71
259144,57066,127,1,2.47,0.0,2.47
259145,66212,500,2,140.32,0.0,280.64
259146,98993,61,1,17.22,0.2665,12.63
259147,3179,167,1,203.64,0.0,203.64
259148,97409,241,1,433.92,0.0,433.92
259149,51707,101,1,34.89,0.2309,26.83
259150,93080,492,1,68.19,0.0,68.19
259151,39781,1,2,38.29,0.038,73.67
259152,86670,411,1,157.51,0.2493,118.24
259153,45060,291,5,308.48,0.0,1542.4
259154,14276,82,2,695.53,0.0,1391.06
259155,2059,363,3,53.48,0.2154,125.88
259156,83268,131,2,4.49,0.0,8.98
259157,78306,139,2,8.92,0.1538,15.1
259158,2906,151,2,12.48,0.0,24.96
259159,68795,7,1,849.31,0.0,849.31
259160,31152,357,6,28.12,0.1315,146.53
259161,19484,378,1,17736.0,0.0,17736.0
259162,24852,166,3,18.04,0.0196,53.06
259163,29462,232,2,365.18,0.0,730.36
259164,66529,70,2,55.76,0.0,111.52
259165,21929,266,5,165.08,0.0,825.4
259166,92187,316,4,133.94,0.0,535.76
259167,73521,187,1,28.02,0.0479,26.68
259168,11660,408,5,29.35,0.2155,115.13
259169,65418,75,2,1815.37,0.2269,2806.93
259170,80276,377,1,70.44,0.0,70.44
259171,64728,5,2,557.15,0.0,1114.3
259172,62875,131,3,4.49,0.0,13.47
259173,71041,242,3,690.9,0.0,2072.7
259174,5753,213,1,915.54,0.0,915.54
259175,99242,452,1,256.17,0.1031,229.76
259176,75747,174,2,387.46,0.0,774.92
259177,20468,275,1,650.9,0.0,650.9
259178,60205,245,6,44.21,0.3186,180.75
259179,6586,376,3,76.56,0.0,229.68
259180,42513,57,3,115.66,0.3378,229.77
259181,50511,491,3,322.69,0.0,968.07
259182,42707,280,1,22.96,0.0,22.96
259183,87671,335,3,7.27,0.0,21.81
259184,66355,174,5,387.46,0.0,1937.3
259185,42636,442,1,72.67,0.0,72.67
259186,68237,51,4,290.99,0.0,1163.96
259187,99890,159,2,18.65,0.0,37.3
259188,89027,161,2,42.19,0.0055,83.92
259189,62903,450,1,766.0,0.3013,535.2
259190,66228,162,3,227.17,0.0,681.51
259191,74084,318,3,184.32,0.0368,532.61
259192,28745,88,3,196.92,0.1347,511.18
259193,10165,25,2,442.62,0.3125,608.6
259194,46089,96,3,16.29,0.3645,31.06
259195,80327,75,3,1815.37,0.0554,5144.4
259196,15641,10,3,1069.43,0.0,3208.29
259197,35286,186,5,118.15,0.0,590.75
259198,62362,94,2,809.6775,0.0,1619.36
259199,52325,250,4,38.69,0.0075,153.6
259200,55604,175,5,33.76,0.0,168.8
259201,1958,155,1,36.99,0.0,36.99
259202,69101,420,1,38.0,0.0,38.0
259203,76076,91,4,93.33,0.0,373.32
259204,74135,20,1,516.69,0.18,423.69
259205,16318,470,6,12.56,0.0,75.36
259206,47587,188,1,215.71,0.2684,157.81
259207,96650,174,2,387.46,0.0,774.92
259208,63251,249,1,1269.95,0.0913,1154.0
259209,37727,59,3,150.1,0.396,271.98
259210,45727,216,3,104.21,0.2151,245.38
259211,73706,14,1,378.66,0.2774,273.62
259212,13622,465,2,73.02,0.0,146.04
259213,58583,477,1,72.45,0.0,72.45
259214,14875,264,4,46.43,0.0,185.72
259215,22661,440,1,46.75,0.312,32.16
259216,31166,150,4,102.45,0.0,409.8
259217,52900,64,5,42.42,0.0,212.1
259218,69226,23,6,192.61,0.1735,955.15
259219,11574,31,1,161.91,0.0,161.91
259220,13500,353,2,4.23,0.0,8.46
259221,2698,294,2,320.68,0.0,641.36
259222,42613,491,2,322.69,0.0,645.38
259223,65926,109,2,221.78,0.0,443.56
259224,97809,349,6,83.83,0.3608,321.5
259225,5152,151,2,12.48,0.144,21.37
259226,29313,149,3,269.97,0.0,809.91
259227,863,59,1,150.1,0.0088,148.78
259228,52881,50,4,81.45,0.0541,308.17
259229,41348,70,1,55.76,0.0,55.76
259230,60858,384,1,308.52,0.0,308.52
259231,93746,64,1,42.42,0.3639,26.98
259232,97502,153,3,180.16,0.0,540.48
259233,9957,469,4,16.58,0.0,66.32
259234,79779,184,2,78.87,0.0,157.74
259235,15933,150,4,102.45,0.0,409.8
259236,49200,246,2,136.72,0.1589,229.99
259237,81168,145,1,280.61,0.1168,247.83
259238,36753,438,1,51.53,0.0,51.53
259239,97092,401,2,2034.71,0.1783,3343.84
259240,87354,162,2,227.17,0.1979,364.43
259241,62662,115,1,359.23,0.0765,331.75
259242,75866,394,3,128.09,0.1401,330.43
259243,17948,30,1,138.71,0.0,138.71
259244,87411,415,1,89.3,0.0,89.3
259245,99727,108,1,167.92,0.0992,151.26
259246,52007,11,1,66.0,0.182,53.99
259247,23246,221,3,93.81,0.2926,199.08
259248,97953,365,2,9.46,0.3356,12.57
259249,46423,360,1,215.55,0.0,215.55
259250,23631,104,6,23.18,0.2223,108.16
259251,87814,210,1,535.87,0.0,535.87
259252,99074,445,5,270.25,0.0,1351.25
259253,67971,491,4,322.69,0.0,1290.76
259254,13318,152,1,166.25,0.2894,118.14
259255,92033,174,2,387.46,0.0,774.92
259256,80158,196,1,477.73,0.1051,427.52
259257,6165,359,1,161.22,0.0,161.22
259258,19030,438,1,51.53,0.3054,35.79
259259,60215,467,1,91.84,0.0957,83.05
259260,9492,337,1,912.68,0.0,912.68
259261,60628,45,1,1016.27,0.0,1016.27
259262,16680,114,1,16.42,0.0,16.42
259263,4613,441,4,1093.88,0.3057,3037.92
259264,44979,402,3,1152.82,0.0281,3361.28
259265,12127,285,2,30.12,0.1015,54.13
259266,66732,324,4,700.97,0.0,2803.88
259267,31891,325,1,25.72,0.0112,25.43
259268,45804,390,2,2.85,0.2719,4.15
259269,22582,218,1,32.09,0.13,27.92
259270,47182,216,2,104.21,0.3286,139.93
259271,97821,464,1,34.2,0.0,34.2
259272,4033,26,5,23.87,0.2129,93.94
259273,13302,350,1,39.46,0.0,39.46
259274,82347,457,1,19.95,0.0612,18.73
259275,75301,33,5,79.61,0.0,398.05
259276,28367,205,2,144.98,0.0267,282.22
259277,17322,261,5,412.71,0.0,2063.55
259278,1609,480,1,162.46,0.2148,127.56
259279,31274,323,1,91.0,0.082,83.54
259280,87603,340,2,552.33,0.0,1104.66
259281,81056,74,1,60.71,0.0,60.71
259282,55355,468,1,203.29,0.0,203.29
259283,31458,68,4,620.42,0.0,2481.68
259284,44809,278,1,52.11,0.2043,41.46
259285,87076,460,1,62.92,0.0,62.92
259286,86144,419,1,498.65,0.2026,397.62
259287,34351,489,4,240.56,0.0,962.24
259288,3101,349,1,83.83,0.0,83.83
259289,14704,488,3,1309.36,0.0,3928.08
259290,20019,218,2,32.09,0.2172,50.24
259291,58254,271,2,28.4,0.2195,44.33
259292,23766,261,3,412.71,0.1281,1079.53
259293,48794,362,2,25.64,0.3261,34.56
259294,23690,449,1,482.52,0.0,482.52
259295,96465,370,3,133.38,0.0,400.14
259296,22553,47,2,124.02,0.0921,225.2
259297,98339,259,5,1023.5,0.0,5117.5
259298,13407,198,2,62.6,0.1934,100.99
259299,40767,426,1,849.19,0.0125,838.58
259300,64154,475,2,124.56,0.0,249.12
259301,43369,499,1,13.2,0.0,13.2
259302,21370,202,1,24.72,0.0,24.72
259303,93230,184,1,78.87,0.0,78.87
259304,57274,33,1,79.61,0.0,79.61
259305,33953,226,3,55.55,0.0,166.65
259306,14456,174,1,387.46,0.0921,351.77
259307,6740,309,4,110.48,0.0,441.92
259308,8789,240,1,29.25,0.0,29.25
259309,60858,354,5,759.66,0.0,3798.3
259310,28908,1,2,38.29,0.0,76.58
259311,16628,149,1,269.97,0.2671,197.86
259312,2182,242,2,690.9,0.0,1381.8
259313,3491,270,2,404.33,0.1883,656.39
259314,53409,184,1,78.87,0.0,78.87
259315,88606,86,2,187.44,0.0971,338.48
259316,27741,251,1,55.96,0.0,55.96
259317,15816,112,1,274.66,0.0,274.66
259318,80693,235,1,155.75,0.0,155.75
259319,57660,227,1,238.22,0.0,238.22
259320,79553,192,1,94.98,0.0,94.98
259321,26017,158,1,81.72,0.0,81.72
259322,44183,476,1,45.91,0.0,45.91
259323,97374,404,1,67.85,0.0,67.85
259324,52064,43,1,43.51,0.2257,33.69
259325,51568,483,2,92.44,0.0,184.88
259326,57135,22,3,10.37,0.2508,23.31
259327,12312,268,5,95.87,0.2612,354.14
